id	image_src	name	size	type	speed	source	alignment	ac	armour_type	hp	hp_dice	strength	dexterity	constitution	intelligence	wisdom	charisma	skill	vulnerable	save	passive_perception	immune_to	condition_immune	languages	challenge_rating	senses	resistances	spells	spell_slots	traits	actions	reactions	legendary
yeti	yeti.png	Yeti	large	monstrosity	"40 ft, climb 40 ft"	Monster Manual	chaotic evil	12	natural armor	51	6d10+18	18	13	16	8	12	7	"Perception +3, Stealth +3"			13	cold		yeti	3	darkvision 60 ft				"fear of fire, keen smell, snow camouflage"	"multiattack, claw, chilling gaze"		
yochlol	yochlol.png	Yochlol	medium	"fiend, demon"	"30 ft, climb 30 ft"	Monster Manual	chaotic evil	15	natural armor	136	16d8+64	15	14	18	13	15	15	"Deception +10, Insight +6"		"dex +6, int +5, wis +6, cha +6"	12	poison	poisoned	"abyssal, elvish, undercommon"	10	darkvision 120 ft	"cold, fire, lightning, bludgeoning, piercing,  slashing from nonmagical weapons"	"detect thoughts, web, dominate person"		"shapechanger, magic resistance, spider climb, innate spellcasting, web walker"	"multiattack, slam, mist form, variant: summon demon"		
young_black_dragon	young_black_dragon.png	Young Black Dragon	large	dragon	"40 ft, fly 80 ft, swim 40 ft"	Monster Manual	chaotic evil	18	natural armor	127	15d10+45	19	14	17	12	11	15	"Perception +6, Stealth +5"		"dex +5, con +6, wis +3, cha +5"	16	acid		"common, draconic"	7	"blindsight 30 ft, darkvision 120 ft"				amphibious	"multiattack, bite, claw, acid breath"		
young_blue_dragon	young_blue_dragon.png	Young Blue Dragon	large	dragon	"40 ft, burrow 40 ft, fly 80 ft"	Monster Manual	lawful evil	18	natural armor	152	16d10+64	21	10	19	14	13	17	"Perception +9, Stealth +4"		"dex +4, con +8, wis +5, cha +7"	19	lightning		"common, draconic"	9	"blindsight 30 ft, darkvision 120 ft"					"multiattack, bite, claw, lightning breath"		
young_brass_dragon	young_brass_dragon.png	Young Brass Dragon	large	dragon	"40 ft, burrow 20 ft, fly 80 ft"	Monster Manual	chaotic good	17	natural armor	110	13d10+39	19	10	17	12	11	15	"Perception +6, Persuasion +5, Stealth +3"		"dex +3, con +6, wis +3, cha +5"	16	fire		"common, draconic"	6	"blindsight 30 ft, darkvision 120 ft"					"multiattack, bite, claw, breath weapons"		
young_bronze_dragon	young_bronze_dragon.png	Young Bronze Dragon	large	dragon	"40 ft, fly 80 ft, swim 40 ft"	Monster Manual	lawful good	18	natural armor	142	15d10+60	21	10	19	14	13	17	"Insight +4, Perception +7, Stealth +3"		"dex +3, con +7, wis +4, cha +6"	17	lightning		"common, draconic"	8	"blindsight 30 ft, darkvision 120 ft"				amphibious	"multiattack, bite, claw, breath weapons"		
young_copper_dragon	young_copper_dragon.png	Young Copper Dragon	large	dragon	"40 ft, climb 40 ft, fly 80 ft"	Monster Manual	chaotic good	17	natural armor	119	14d10+42	19	12	17	16	13	15	"Deception +5, Perception +7, Stealth +4"		"dex +4, con +6, wis +4, cha +5"	17	acid		"common, draconic"	7	"blindsight 30 ft, darkvision 120 ft"					"multiattack, bite, claw, breath weapons"		
young_gold_dragon	young_gold_dragon.png	Young Gold Dragon	large	dragon	"40 ft, fly 80 ft, swim 40 ft"	Monster Manual	lawful good	18	natural armor	178	17d10+85	23	14	21	16	13	20	"Insight +5, Perception +9, Persuasion +9, Stealth +6"		"dex +6, con +9, wis +5, cha +9"	19	fire		"common, draconic"	10	"blindsight 30 ft, darkvision 120 ft"				amphibious	"multiattack, bite, claw, breath weapons"		
young_green_dragon	young_green_dragon.png	Young Green Dragon	large	dragon	"40 ft, fly 80 ft, swim 40 ft"	Monster Manual	lawful evil	18	natural armor	136	16d10+48	19	12	17	16	13	15	"Deception +5, Perception +7, Stealth +4"		"dex +4, con +6, wis +4, cha +5"	17	poison	poisoned	"common, draconic"	8	"blindsight 30 ft, darkvision 120 ft"				amphibious	"multiattack, bite, claw, poison breath"		
young_red_dragon	young_red_dragon.png	Young Red Dragon	large	dragon	"40 ft, climb 40 ft, fly 80 ft"	Monster Manual	chaotic evil	18	natural armor	178	17d10+85	23	10	21	14	11	19	"Perception +8, Stealth +4"		"dex +4, con +9, wis +4, cha +8"	18	fire		"common, draconic"	10	"blindsight 30 ft, darkvision 120 ft"					"multiattack, bite, claw, fire breath"		
young_red_shadow_dragon	young_red_shadow_dragon.png	Young Red Shadow Dragon	large	dragon	"40 ft, climb 40 ft, fly 80 ft"	Monster Manual	chaotic evil	18	natural armor	178	17d10+85	23	10	21	14	11	19	"Perception +8, Stealth +8"		"dex +4, con +9, wis +4, cha +8"	18	fire		"common, draconic"	13	"blindsight 30 ft, darkvision 120 ft"	necrotic			"living shadow, shadow stealth, sunlight sensitivity"	"multiattack, bite, claw, shadow breath"		
young_remorhaz	young_remorhaz.png	Young Remorhaz	large	monstrosity	"30 ft, burrow 20 ft"	Monster Manual	unaligned	14	natural armor	93	11d10+33	18	13	17	3	10	4				10	"cold, fire"			5	"darkvision 60 ft, tremorsense 60 ft"				heated body	bite		
young_silver_dragon	young_silver_dragon.png	Young Silver Dragon	large	dragon	"40 ft, fly 80 ft"	Monster Manual	lawful good	18	natural armor	168	16d10+80	23	10	21	14	11	19	"Arcana +6, History +6, Perception +8, Stealth +4"		"dex +4, con +9, wis +4, cha +8"	18	cold		"common, draconic"	9	"blindsight 30 ft, darkvision 120 ft"					"multiattack, bite, claw, breath weapons"		
young_white_dragon	young_white_dragon.png	Young White Dragon	large	dragon	"40 ft, burrow 20 ft, fly 80 ft, swim 40 ft"	Monster Manual	chaotic evil	17	natural armor	133	14d10+56	18	10	18	6	11	12	"Perception +6, Stealth +3"		"dex +3, con +7, wis +3, cha +4"	16	cold		"common, draconic"	6	"blindsight 30 ft, darkvision 120 ft"				ice walk	"multiattack, bite, claw, cold breath"		
yuan-ti_abomination	yuan-ti_abomination.png	Yuan-ti Abomination	large	"monstrosity, shapechanger, yuan-ti"	40 ft	Monster Manual	neutral evil	15	natural armor	127	15d10+45	19	16	17	17	15	18	"Perception +5, Stealth +6"			15	poison	poisoned	"abyssal, common, draconic"	7	darkvision 60 ft		"animal friendship, suggestion, fear"		"shapechanger, innate spellcasting, magic resistance"	"multiattack, bite, constrict, scimitar, longbow"		
yuan-ti_malison_type_1	yuan-ti_malison_type_1.png	Yuan-ti Malison Type 1	medium	"monstrosity, shapechanger, yuan-ti"	30 ft	Monster Manual	neutral evil	12		66	12d8+12	16	14	13	14	12	16	"Deception +5, Stealth +4"			11	poison	poisoned	"abyssal, common, draconic"	3	darkvision 60 ft		"animal friendship, suggestion"		"shapechanger, innate spellcasting, magic resistance, malison type"	"multiattack, bite, scimitar, longbow"		
yuan-ti_malison_type_2	yuan-ti_malison_type_2.png	Yuan-ti Malison Type 2	medium	"monstrosity, shapechanger, yuan-ti"	30 ft	Monster Manual	neutral evil	12		66	12d8+12	16	14	13	14	12	16	"Deception +5, Stealth +4"			11	poison	poisoned	"abyssal, common, draconic"	3	darkvision 60 ft		"animal friendship, suggestion"		"shapechanger, innate spellcasting, magic resistance, malison type"	"multiattack, bite"		
yuan-ti_malison_type_3	yuan-ti_malison_type_3.png	Yuan-ti Malison Type 3	medium	"monstrosity, shapechanger, yuan-ti"	30 ft	Monster Manual	neutral evil	12		66	12d8+12	16	14	13	14	12	16	"Deception +5, Stealth +4"			11	poison	poisoned	"abyssal, common, draconic"	3	darkvision 60 ft		"animal friendship, suggestion"		"shapechanger, innate spellcasting, magic resistance, malison type"	"multiattack, bite, constrict, scimitar, longbow"		
yuan-ti_pureblood	yuan-ti_pureblood.png	Yuan-ti Pureblood	medium	"humanoid, yuan-ti"	30 ft	Monster Manual	neutral evil	11		40	9d8	11	12	11	13	12	14	"Deception +6, Perception +3, Stealth +3"			13	poison	poisoned	"abyssal, common, draconic"	1	darkvision 60 ft		"animal friendship, poison spray, suggestion"		"innate spellcasting, magic resistance"	"multiattack, scimitar, shortbow"		
zombie	zombie.png	Zombie	medium	undead	20 ft	Monster Manual	neutral evil	8		22	3d8+9	13	6	16	3	6	5			wis +0	8		poisoned	"understands all languages it spoke in life, can't speak"	0.25	darkvision 60 ft				undead fortitude	slam		
derro	derro.png	Derro	small	"humanoid, derro"	30 ft	Out Of The Abyss	chaotic evil	13	leather armor	13	3d6+3	9	14	12	11	5	9	Stealth +4			7			"dwarvish, undercommon"	0.25	darkvision 120 ft				"insanity, magic resistance, sunlight sensitivity"	"hooked shortspear, light repeating crossbow"		
derro_savant	derro_savant.png	Derro Savant	small	"humanoid, derro"	30 ft	Out Of The Abyss	chaotic evil	13	leather armor	49	11d6+11	9	14	12	11	5	14	Stealth +4			7			"dwarvish, undercommon"	3	darkvision 120 ft		"acid splash, light, mage hand, message, ray of frost, burning hands, chromatic orb, sleep, invisibility, spider climb, blink, lightning bolt"	"4,3,2,0,0,0,0,0,0"	"insanity, magic resistance, sunlight sensitivity, spellcasting"	"hooked shortspear, light repeating crossbow"		
ixitxachitl	ixitxachitl.png	Ixitxachitl	small	aberration	"0 ft, swim 30 ft"	Out Of The Abyss	chaotic evil	15	natural armor	18	4d6+4	12	16	13	12	13	7				11			"abyssal, ixitxachitl"	0.25	darkvision 60 ft					bite	barbed tail	
ixitxachitl_cleric	ixitxachitl_cleric.png	Ixitxachitl Cleric	small	aberration	"0 ft, swim 30 ft"	Out Of The Abyss	chaotic evil	15	natural armor	18	4d6+4	12	16	13	12	13	7				11			"abyssal, ixitxachitl"	0.25	darkvision 60 ft		"guidance, thaumaturgy, charm person, create or destroy water, hold person, silence, dispel magic, tongues"	"4,3,2,0,0,0,0,0,0"	spellcasting	bite	barbed tail	
vampiric_ixitxachitl	vampiric_ixitxachitl.png	Vampiric Ixitxachitl	medium	aberration	"0 ft, swim 30 ft"	Out Of The Abyss	chaotic evil	16	natural armor	44	8d8+8	14	18	13	12	13	7				11			"abyssal, ixitxachitl"	2	darkvision 60 ft					vampiric bite	barbed tail	
vampiric_ixitxachitl_cleric	vampiric_ixitxachitl_cleric.png	Vampiric Ixitxachitl Cleric	medium	aberration	"0 ft, swim 30 ft"	Out Of The Abyss	chaotic evil	16	natural armor	44	8d8+8	14	18	13	12	13	7				11			"abyssal, ixitxachitl"	2	darkvision 60 ft		"guidance, thaumaturgy, charm person, create or destroy water, hold person, silence, dispel magic, tongues"	"4,3,2,0,0,0,0,0,0"	spellcasting	vampiric bite	barbed tail	
duergar_darkhaft	duergar_darkhaft.png	Duergar Darkhaft	medium	"humanoid, dwarf"	25 ft	Out Of The Abyss	lawful evil	16	"scale mail, shield"	26	4d8+4	14	11	14	11	10	9				10			"dwarvish, undercommon"	2	darkvision 120 ft	poison	"friends, mage hand, disguise self, sleep"		"innate spellcasting, duergar resilience, sunlight sensitivity"	"enlarge, war pick, javelin, invisibility"		
duergar_kavalrachni	duergar_kavalrachni.png	Duergar Kavalrachni	medium	"humanoid, dwarf"	25 ft	Out Of The Abyss	lawful evil	16	"scale mail, shield"	26	4d8+4	14	11	14	11	10	9				10			"dwarvish, undercommon"	2	darkvision 120 ft	poison			"mounted, cavalry training, duergar resilience, sunlight sensitivity"	"enlarge, war pick, javelin, heavy crossbow, invisibility"		
duergar_keeper_of_the_flame	duergar_keeper_of_the_flame.png	Duergar Keeper of the Flame	medium	"humanoid, dwarf"	25 ft	Out Of The Abyss	lawful evil	16	"scale mail, shield"	26	4d8+4	14	11	14	11	10	9				10			"dwarvish, undercommon"	2	darkvision 120 ft	poison	"friends, message, command, guidance, mending, sacred flame, bane, inflict wounds, shield of faith, enhance ability, spiritual weapon"	"4,2,0,0,0,0,0,0,0"	"innate spellcasting, spellcasting, duergar resilience, sunlight sensitivity"	"enlarge, war pick, javelin, invisibility"		
duergar_soulblade	duergar_soulblade.png	Duergar Soulblade	medium	"humanoid, dwarf"	25 ft	Out Of The Abyss	lawful evil	14	leather armor	18	4d8	11	16	10	11	10	12				10			"dwarvish, undercommon"	1	darkvision 120 ft	poison	"blade ward, true strike, jump, hunter's mark"		"duergar resilience, sunlight sensitivity, innate spellcasting"	"enlarge, create soulblade, soulblade, invisibility"		
duergar_stone_guard	duergar_stone_guard.png	Duergar Stone Guard	medium	"humanoid, dwarf"	25 ft	Out Of The Abyss	lawful evil	18	"chain mail, shield"	39	6d8+12	18	11	14	11	10	9				10			"dwarvish, undercommon"	2	darkvision 120 ft	poison			"duergar resilience, sunlight sensitivity"	"enlarge, war pick, javelin, invisibility"		
duergar_xarron	duergar_xarron.png	Duergar Xarron	medium	"humanoid, dwarf"	25 ft	Out Of The Abyss	lawful evil	18	platemail	26	4d8+8	16	11	14	11	10	9				10			"dwarvish, undercommon"	2	darkvision 120 ft	poison			"duergar resilience, sunlight sensitivity"	"enlarge, fire lance, fire spray, invisibility"		
chuul_spore_servant	chuul_spore_servant.png	Chuul Spore Servant	large	plant	"30 ft, swim 30 ft"	Out Of The Abyss	unaligned	16	natural armor	93	11d10+33	19	10	16	2	6	1				8	poison	"blinded, charmed, frightened, paralyzed, poisoned"	-	4	blindsight 30 ft (blind beyond this radius)					"multiattack, pincer"		
drow_spore_servant	drow_spore_servant.png	Drow Spore Servant	medium	plant	20 ft	Out Of The Abyss	unaligned	15	chain shirt	13	3d8	10	14	10	2	6	1				8		"blinded, charmed, frightened, paralyzed"	-	0.125	blindsight 30 ft (blind beyond this radius)					shortsword		
duergar_spore_servant	duergar_spore_servant.png	Duergar Spore Servant	medium	plant	15 ft	Out Of The Abyss	unaligned	16	"scale armor, shield"	26	4d8+8	14	11	14	2	6	1				8		"blinded, charmed, frightened, paralyzed"	-	0.5	blindsight 30 ft (blind beyond this radius)	poison				war pick		
hook_horror_spore_servant	hook_horror_spore_servant.png	Hook Horror Spore Servant	medium	plant	"20 ft, climb 20 ft"	Out Of The Abyss	unaligned	15	natural armor	75	10d10+10	18	10	15	2	6	1				8		"blinded, charmed, frightened, paralyzed"	-	3	blindsight 30 ft (blind beyond this radius)	poison				"multiattack, hook"		
troglodyte_champion_of_laogzed	troglodyte_champion_of_laogzed.png	Troglodyte Champion of Laogzed	medium	"humanoid, troglodyte"	30 ft	Out Of The Abyss	chaotic evil	14	natural armor	59	7d8+28	18	12	18	8	23	12	"Athletics +6, Intimidation +3, Stealth +3"			11			troglodyte	3	darkvision 60 ft				"chameleon skin, stench, sunlight sensitivity"	"multiattack, bite, claw, greatclub, acid spray"		
awakened_zurkhwood	awakened_zurkhwood.png	Awakened Zurkhwood	huge	plant	20 ft	Out Of The Abyss	unaligned	13	natural armor	59	7d12+14	19	6	15	10	10	7		fire		10			one language known by its creator	2	darkvision 120 ft	"bludgeoning, piercing"			"false appearance, mute"	slam		
female_steeder	female_steeder.png	Female Steeder	large	beast	"30 ft, climb 30 ft"	Out Of The Abyss	unaligned	14	natural armor	30	4d10+8	15	16	14	2	10	3	Stealth +7			10			-	1	darkvision 120 ft				"spider climb, leap"	"bite, sticky leg (recharges when the steeder has no creatures grappled"		
male_steeder	male_steeder.png	Male Steeder	medium	beast	"30 ft, climb 30 ft"	Out Of The Abyss	unaligned	12	natural armor	13	2d8+4	15	12	14	2	10	3	Stealth +5			10			-	0.25	darkvision 120 ft				"spider climb, leap"	"bite, sticky leg (recharges when the steeder has no creatures grappled"		
grisha	grisha.png	Grisha	medium	"humanoid, damaran human"	30 ft	Out Of The Abyss	chaotic evil	18	"chain mail, shield"	33	6d8+6	14	12	12	11	14	16	"Persuasion +5, Religion +2"		"wis +4, cha +5"	12			"common, undercommon"	2			"guidance, light, sacred flame, thaumaturgy, cure wounds, divine favor, inflict wounds, protection from evil and good, shield of faith, continual flame, hold person, magic weapon, spiritual weapon, bestow curse, dispel magic, spirit guardian"	"4,3,3,0,0,0,0,0,0"	spellcasting	"multiattack, +1 flail"		
yestabrod	yestabrod.png	Yestabrod	large	monstrosity	30 ft	Out Of The Abyss	chaotic evil	15	natural armor	75	10d10+20	12	10	14	13	15	10				12	poison	poisoned	"abyssal, telepathy 60 ft"	4	darkvision 120 ft				legendary resistance	"slam, caustic spores, infestation spores"		", corpse burst, foul absorption"
baphomet	baphomet.png	Baphomet	huge	"fiend, demon"	40 ft	Out Of The Abyss	chaotic evil	22	natural armor	333	23d12+184	30	14	26	18	24	16	"Intimidation +17, Perception +14"		"dex +9, con +15, wis +14"	24	"poison; bludgeoning, piercing, slashing that is nonmagical"	"charmed, exhaustion, frightened, poisoned"	"all, telepathy 120 ft"	23	truesight 120 ft	"cold, fire, lightning"	"detect magic, dispel magic, dominate beast, hunter's mark, maze, wall of stone, teleport"		"charge, innate spellcasting, labyrinthine recall, legendary resistance, magic resistance, magic weapon, reckless"	"multiattack, heartcleaver, bite, gore, frightful presence"		", heartcleaver attack, charge"
demogorgon	demogorgon.png	Demogorgon	huge	"fiend, demon"	"50 ft, swim 50 ft"	Out Of The Abyss	chaotic evil	22	natural armor	496	34d12+272	29	14	26	20	17	25	"Insight +11, Perception +19"		"dex +10, con +16, wis +11, cha +15"	21	"poison; bludgeoning, piercing, slashing that is nonmagical"	"charmed, exhaustion, frightened, poisoned"	"all, telepathy 120 ft"	26	truesight 120 ft	"cold, fire, lightning"	"detect magic, major image, dispel magic, fear, telekinesis, feeblemind, project image"		"innate spellcasting, legendary resistance, magic resistance, magic weapon, two heads"	"multiattack, tentacle, gaze"		", tail, maddening gaze"
fraz-urb'luu	fraz-urb'luu.png	Fraz-Urb'luu	large	"fiend, demon"	"40 ft, fly 40 ft"	Out Of The Abyss	chaotic evil	18	natural armor	350	28d10+196	29	12	25	26	24	26	"Deception +15, Perception +14, Stealth +8"		"dex +8, con +15, int +15, wis +14"	24	"poison; bludgeoning, piercing, slashing that is nonmagical"	"charmed, exhaustion, frightened, poisoned"	"all, telepathy 120 ft"	23	truesight 120 ft	"cold, fire, lightning"	"alter self, detect magic, dispel magic, phantasamal force, confusion, dream, mislead, programmed illusion, seeming, mirage arcane, modify memory, project image"		"innate spellcasting, legendary resistance, magic resistance, magic weapon, undetectable"	"multiattack, bite, fist"		", tail, phantasmal killer"
graz'zt	graz'zt.png	Graz'zt	large	"fiend, demon, shapechanger"	40 ft	Out Of The Abyss	chaotic evil	20	natural armor	378	36d10+180	22	15	21	23	21	26	"Deception +15, Insight +12, Perception +12, Persuasion +15"		"dex +9, con +12, wis +12"	22	"poison; bludgeoning, piercing, slashing that is nonmagical"	"charmed, exhaustion, frightened, poisoned"	"all, telepathy 120 ft"	24	truesight 120 ft	"cold, fire, lightning"	"charm person, crown of madness, detect magic, dispel magic, dissonant whispers, counterspell, darkness, dominate person, sanctuary, telekinesis, teleport, dominate monster, greater invisibility"		"shapechanger, innate spellcasting, legendary resistance, magic resistance, magic weapon"	"multiattack, wave of sorrow, teleport"		", attack, dance, my puppet!, sow discord, teleport"
